t,x,y,z
1118.913904,1.394,-0.734,0.52
1118.963952,1.25,-0.696,0.494
1119.014,0.97,-0.504,0.524
1119.063856,0.922,-0.416,0.476
1119.113904,0.912,-0.418,0.422
1119.163952,0.81,-0.32,0.414
1119.214,0.856,-0.27,0.342
1119.263856,0.848,-0.302,0.286
1119.313904,0.922,-0.318,0.284
1119.363952,0.91,-0.296,0.28
1119.414,0.874,-0.264,0.236
1119.464856,0.848,-0.27,0.236
1119.514904,0.828,-0.332,0.254
1119.564952,0.848,-0.334,0.236
1119.615,0.862,-0.338,0.286
1119.664856,0.866,-0.304,0.286
1119.714904,0.874,-0.352,0.3
1119.764952,0.862,-0.352,0.302
1119.815,0.868,-0.338,0.296
1119.864856,0.852,-0.318,0.29
1119.914904,0.866,-0.344,0.29
1119.964952,0.85,-0.352,0.29
1120.015,0.846,-0.344,0.284
1120.064856,0.848,-0.338,0.288
1120.114904,0.856,-0.348,0.286
1120.164952,0.846,-0.352,0.286
1120.215,0.852,-0.352,0.296
1120.264856,0.88,-0.336,0.294
1120.314904,0.872,-0.338,0.29
1120.364952,0.858,-0.338,0.308
1120.415,0.874,-0.342,0.296
1120.465856,0.85,-0.328,0.28
1120.515904,0.872,-0.352,0.296
1120.565952,0.872,-0.344,0.294
1120.616,0.858,-0.332,0.304
1120.665856,0.858,-0.348,0.28
1120.715904,0.866,-0.338,0.28
1120.765952,0.866,-0.334,0.304
1120.816,0.866,-0.342,0.28
1120.865856,0.852,-0.338,0.284
1120.915904,0.882,-0.344,0.304
1120.965952,0.86,-0.342,0.294
1121.016,0.858,-0.334,0.296
1121.065856,0.858,-0.344,0.308
1121.115904,0.852,-0.338,0.294
1121.165952,0.866,-0.352,0.292
1121.216,0.852,-0.334,0.286
1121.265856,0.858,-0.318,0.28
1121.315904,0.862,-0.342,0.29
1121.365952,0.856,-0.334,0.294
1121.416,0.848,-0.344,0.292
1121.466856,0.84,-0.32,0.28
1121.516904,0.864,-0.338,0.304
1121.566952,0.872,-0.344,0.304
1121.617,0.866,-0.354,0.296
1121.666856,0.862,-0.344,0.3
1121.716904,0.848,-0.326,0.294
1121.766952,0.848,-0.336,0.304
1121.817,0.858,-0.354,0.304
1121.866856,0.858,-0.342,0.29
1121.916904,0.858,-0.336,0.286
1121.966952,0.864,-0.342,0.304
1122.017,0.858,-0.332,0.296
1122.066856,0.862,-0.332,0.312
1122.116904,0.852,-0.322,0.308
1122.166952,0.864,-0.332,0.312
1122.217,0.848,-0.334,0.318
1122.266856,0.872,-0.334,0.304
1122.316904,0.858,-0.338,0.3
1122.366952,0.862,-0.348,0.294
1122.417,0.85,-0.344,0.296
1122.467856,0.86,-0.336,0.288
1122.517904,0.848,-0.334,0.286
1122.567952,0.856,-0.332,0.288
1122.618,0.872,-0.326,0.302
1122.667856,0.84,-0.326,0.308
1122.717904,0.848,-0.326,0.29
1122.767952,0.85,-0.308,0.304
1122.818,0.862,-0.316,0.276
1122.867856,0.868,-0.318,0.296
1122.917904,0.852,-0.316,0.294
1122.967952,0.874,-0.302,0.312
1123.018,0.856,-0.296,0.304
1123.067856,0.872,-0.294,0.294
1123.117904,0.848,-0.286,0.294
1123.167952,0.826,-0.294,0.23
1123.218,0.916,-0.352,0.242
1123.267856,0.814,-0.286,0.202
1123.317904,0.9,-0.338,0.168
1123.367952,0.916,-0.246,0.126
1123.418,0.892,-0.258,0.098
1123.467856,0.882,-0.214,0.076
1123.517904,0.89,-0.21,0.062
1123.567952,0.904,-0.13,0.044
1123.618,0.89,-0.136,0.054
1123.668856,0.756,-0.044,0.082
1123.718904,0.786,-0.022,0.056
1123.768952,0.834,-0.018,0.076
1123.819,1.022,-0.078,0.076
1123.868856,0.872,0.094,-0.016
1123.918904,0.946,0.052,-0.09
1123.968952,0.986,0.082,-0.17
1124.019,1.044,-0.2,0.008
1124.068856,0.794,0.048,0.096
1124.118904,0.874,0.09,0.296
1124.168952,0.898,0.168,0.008
1124.219,0.808,0.238,-0.114
1124.268856,0.848,0.356,-0.154
1124.318904,1.12,0.154,-0.32
1124.368952,1.168,0.368,-0.314
1124.419,1.202,-0.12,-0.346
1124.468856,1.082,0.24,-0.178
1124.518904,0.992,0.008,-0.236
1124.568952,0.834,-0.568,-0.264
1124.619,0.878,0.174,-0.27
1124.669856,0.8,-0.032,-0.274
1124.719904,0.848,0.1,-0.28
1124.769952,0.926,-0.04,-0.378
1124.82,0.848,-0.076,-0.366
1124.869856,0.848,0.236,-0.114
1124.919904,0.926,0.114,-0.168
1124.969952,0.926,0.178,-0.104
1125.02,0.91,-0.128,-0.248
1125.069856,0.926,-0.062,-0.24
1125.119904,0.898,0.03,-0.168
1125.169952,0.91,-0.04,-0.208
1125.22,0.92,0.042,-0.18
1125.269856,0.898,0.024,-0.132
1125.319904,0.864,0.046,-0.192
1125.369952,0.904,0.008,-0.244
1125.42,0.884,0.09,-0.248
1125.469856,0.89,0.09,-0.194
1125.519904,0.88,0.058,-0.108
1125.569952,0.922,0.036,-0.114
1125.62,0.826,-0.118,-0.12
1125.670856,0.916,-0.092,-0.06
1125.720904,0.912,-0.05,0.038
1125.770952,0.872,-0.038,0.062
1125.821,0.962,-0.056,-0.186
1125.870856,0.878,0.02,-0.176
1125.920904,0.88,-0.06,-0.352
1125.970952,0.908,0.09,-0.218
1126.021,0.936,0.09,-0.104
1126.070856,1.056,0.03,-0.142
1126.120904,0.978,-0.024,-0.132
1126.170952,0.916,-0.044,-0.074
1126.221,0.888,-0.246,-0.208
1126.270856,0.868,-0.176,-0.164
1126.320904,0.888,-0.044,-0.084
1126.370952,0.922,-0.072,-0.104
1126.421,0.936,0.014,-0.104
1126.470856,0.954,0.008,-0.12
1126.520904,0.904,-0.064,-0.13
1126.570952,0.89,-0.096,-0.132
1126.621,0.912,-0.056,-0.098
1126.671856,0.906,-0.024,-0.11
1126.721904,0.922,-0.07,-0.178
1126.771952,0.888,-0.07,-0.146
1126.822,0.91,-0.07,-0.148
1126.871856,0.92,0.048,-0.128
1126.921904,0.932,-0.078,-0.146
1126.971952,0.912,-0.054,-0.17
1127.022,0.928,-0.048,-0.126
1127.071856,0.896,-0.062,-0.104
1127.121904,0.89,-0.024,-0.098
1127.171952,0.92,-0.006,-0.154
1127.222,0.944,-0.092,-0.184
1127.271856,0.89,-0.008,-0.126
1127.321904,0.904,-0.046,-0.134
1127.371952,0.904,0.008,-0.106
1127.422,0.9,-0.038,-0.152
1127.471856,0.92,-0.014,-0.142
1127.521904,0.93,-0.012,-0.136
1127.571952,0.91,-0.024,-0.132
1127.622,0.922,-0.006,-0.144
1127.672856,0.88,-0.03,-0.152
1127.722904,0.906,-0.03,-0.138
1127.772952,0.928,-0.018,-0.134
1127.823,0.918,0.004,-0.144
1127.872856,0.912,-0.006,-0.114
1127.922904,0.896,-0.006,-0.13
1127.972952,0.898,0.018,-0.13
1128.023,0.9,-0.032,-0.164
1128.072856,0.912,-0.024,-0.146
1128.122904,0.898,0.026,-0.144
1128.172952,0.912,-0.022,-0.154
1128.223,0.92,0.014,-0.136
1128.272856,0.928,-0.014,-0.15
1128.322904,0.912,-0.014,-0.144
1128.372952,0.904,-0.024,-0.174
1128.423,0.914,-0.008,-0.172
1128.472856,0.91,0.032,-0.164
1128.522904,0.912,0.008,-0.162
1128.572952,0.898,0.01,-0.164
1128.623,0.916,0.016,-0.144
1128.672856,0.91,0.01,-0.148
1128.722904,0.912,0.016,-0.16
1128.772952,0.894,0.01,-0.192
1128.823,0.938,0.048,-0.148
1128.873856,0.964,0.09,-0.184
1128.923904,1.028,-0.03,-0.2
1128.973952,1.082,-0.056,-0.148
1129.024,1.106,-0.072,-0.128
1129.073856,1.106,0.072,-0.04
1129.123904,1.152,0.084,-0.148
1129.173952,1.116,0.036,-0.106
1129.224,1.098,0.002,-0.052
1129.273856,0.978,0.046,-0.032
1129.323904,0.944,-0.046,0.038
1129.373952,0.946,-0.198,0.124
1129.424,0.928,-0.112,0.096
1129.473856,0.952,-0.19,0.094
1129.523904,0.826,-0.184,0.148
1129.573952,0.818,-0.176,0.156
1129.624,0.708,-0.192,0.146
1129.673856,0.734,-0.198,0.168
1129.723904,0.696,-0.184,0.19
1129.773952,0.718,-0.23,0.206
1129.824,0.65,-0.248,0.198
1129.874856,0.69,-0.344,0.224
1129.924904,0.666,-0.342,0.23
1129.974952,0.728,-0.382,0.28
1130.025,0.834,-0.414,0.352
1130.074856,0.826,-0.406,0.376
1130.124904,0.836,-0.366,0.402
1130.174952,0.884,-0.396,0.414
1130.225,0.862,-0.368,0.408
1130.274856,0.906,-0.39,0.416
1130.324904,0.88,-0.368,0.406
1130.374952,0.874,-0.384,0.382
1130.425,0.858,-0.368,0.366
1130.474856,0.848,-0.352,0.326
1130.524904,0.872,-0.336,0.338
1130.574952,0.872,-0.322,0.326
1130.625,0.846,-0.31,0.294
1130.674856,0.848,-0.32,0.3
1130.724904,0.84,-0.306,0.288
1130.774952,0.846,-0.312,0.312
1130.825,0.836,-0.338,0.306
1130.875856,0.842,-0.332,0.322
1130.925904,0.85,-0.348,0.34
1130.975952,0.858,-0.344,0.348
1131.026,0.84,-0.336,0.36
1131.075856,0.838,-0.344,0.432
1131.125904,0.858,-0.342,0.364
1131.175952,0.866,-0.338,0.352
1131.226,0.868,-0.344,0.344
1131.275856,0.858,-0.332,0.336
1131.325904,0.848,-0.334,0.328
1131.375952,0.858,-0.336,0.338
1131.426,0.85,-0.318,0.334
1131.475856,0.872,-0.334,0.342
1131.525904,0.86,-0.316,0.348
1131.575952,0.856,-0.318,0.354
1131.626,0.846,-0.316,0.342
1131.675856,0.856,-0.32,0.33
1131.725904,0.858,-0.322,0.34
1131.775952,0.866,-0.312,0.338
1131.826,0.866,-0.318,0.344
1131.876856,0.856,-0.306,0.332
1131.926904,0.836,-0.294,0.328
1131.976952,0.848,-0.32,0.312
1132.027,0.868,-0.32,0.304
1132.076856,0.852,-0.302,0.302
1132.126904,0.866,-0.316,0.32
1132.176952,0.846,-0.302,0.334
1132.227,0.872,-0.318,0.326
1132.276856,0.872,-0.312,0.344
1132.326904,0.868,-0.318,0.334
1132.376952,0.872,-0.304,0.34
1132.427,0.864,-0.294,0.344
1132.476856,0.862,-0.312,0.328
1132.526904,0.864,-0.316,0.332
1132.576952,0.862,-0.318,0.32
1132.627,0.872,-0.312,0.316
1132.676856,0.868,-0.312,0.322
1132.726904,0.85,-0.318,0.31
1132.776952,0.872,-0.32,0.316
1132.827,0.852,-0.31,0.312
1132.877856,0.84,-0.29,0.296
1132.927904,0.866,-0.304,0.32
1132.977952,0.872,-0.304,0.322
1133.028,0.868,-0.31,0.328
1133.077856,0.868,-0.312,0.32
1133.127904,0.868,-0.312,0.332
1133.177952,0.866,-0.302,0.312
1133.228,0.866,-0.304,0.312
1133.277856,0.872,-0.318,0.318
1133.327904,0.866,-0.318,0.32
1133.377952,0.866,-0.326,0.324
1133.428,0.864,-0.318,0.328
1133.477856,0.866,-0.31,0.336
1133.527904,0.858,-0.31,0.338
1133.577952,0.856,-0.304,0.336
1133.628,0.872,-0.322,0.328
1133.677856,0.864,-0.316,0.342
1133.727904,0.858,-0.318,0.328
1133.777952,0.852,-0.318,0.318
1133.828,0.868,-0.31,0.326
1133.877856,0.852,-0.306,0.322
1133.927904,0.87,-0.316,0.32
1133.977952,0.848,-0.296,0.336
1134.028,0.862,-0.318,0.322
1134.078856,0.864,-0.304,0.328
1134.128904,0.862,-0.318,0.334
1134.178952,0.868,-0.312,0.322
1134.229,0.852,-0.312,0.328
1134.278856,0.864,-0.318,0.336
1134.328904,0.858,-0.312,0.312
1134.378952,0.848,-0.294,0.296
1134.429,0.866,-0.312,0.316
1134.478856,0.876,-0.304,0.31
1134.528904,0.874,-0.296,0.292
1134.578952,0.864,-0.296,0.278
1134.629,0.866,-0.284,0.268
1134.678856,0.862,-0.27,0.226
1134.728904,0.912,-0.24,0.208
1134.778952,0.852,-0.2,0.182
1134.829,0.698,-0.228,0.236
1134.878856,0.696,-0.264,0.216
1134.928904,0.848,-0.27,0.366
1134.978952,0.762,-0.294,0.332
1135.029,0.634,-0.056,0.326
1135.079856,0.464,-0.162,0.174
1135.129904,0.58,0.002,0.24
1135.179952,0.882,-0.076,0.156
1135.23,1.092,-0.198,0.15
1135.279856,1.232,-0.208,0.238
1135.329904,1.25,-0.342,0.2
1135.379952,1.034,-0.246,0.248
1135.43,0.906,-0.368,0.18
1135.479856,0.816,-0.494,0.272
1135.529904,0.904,-0.656,0.46
1135.579952,0.944,-0.802,0.524
1135.63,0.946,-0.728,0.604
1135.679856,0.964,-0.668,0.572
1135.729904,1.026,-0.318,0.444
1135.779952,0.922,-0.268,0.336
1135.83,0.816,-0.184,0.248
1135.879856,0.878,-0.272,0.192
1135.929904,0.98,-0.272,0.072
1135.979952,1.042,-0.248,0.07
1136.03,0.912,-0.316,0.15
1136.080856,0.718,-0.27,0.098
1136.130904,0.574,-0.28,0.116
1136.180952,0.688,-0.28,0.096
1136.231,0.88,-0.31,0.126
1136.280856,0.986,-0.318,0.204
1136.330904,1.058,-0.278,0.334
1136.380952,0.992,-0.248,0.416
1136.431,0.88,-0.264,0.432
1136.480856,0.97,-0.224,0.412
1136.530904,0.936,-0.048,0.334
1136.580952,0.864,-0.13,0.286
1136.631,0.894,-0.194,0.242
1136.680856,0.864,-0.238,0.22
1136.730904,0.868,-0.24,0.216
1136.780952,0.832,-0.306,0.23
1136.831,0.832,-0.3,0.23
1136.880856,0.846,-0.326,0.262
1136.930904,0.888,-0.336,0.294
1136.980952,0.872,-0.318,0.304
1137.031,0.914,-0.31,0.348
1137.081856,0.89,-0.27,0.352
1137.131904,0.858,-0.32,0.344
1137.181952,0.862,-0.352,0.32
1137.232,0.84,-0.326,0.326
1137.281856,0.846,-0.316,0.326
1137.331904,0.856,-0.322,0.326
1137.381952,0.872,-0.308,0.302
1137.432,0.872,-0.312,0.32
1137.481856,0.874,-0.316,0.332
1137.531904,0.878,-0.312,0.348
1137.581952,0.866,-0.302,0.342
1137.632,0.84,-0.304,0.338
1137.681856,0.852,-0.32,0.344
1137.731904,0.878,-0.318,0.328
1137.781952,0.864,-0.32,0.334
1137.832,0.858,-0.32,0.34
1138.282856,0.888,-0.31,0.338
1138.332904,0.868,-0.294,0.338
1138.382952,0.868,-0.304,0.336
1138.433,0.858,-0.304,0.332
1138.482856,0.858,-0.306,0.31
1138.532904,0.862,-0.304,0.304
1138.582952,0.872,-0.286,0.306
1138.633,0.866,-0.306,0.286
1138.682856,0.866,-0.31,0.316
1138.732904,0.864,-0.278,0.318
1138.782952,0.874,-0.294,0.318
1138.833,0.882,-0.274,0.328
1138.882856,0.878,-0.238,0.27
1138.932904,0.89,-0.272,0.28
1138.982952,0.88,-0.262,0.274
1139.033,0.858,-0.27,0.288
1139.082856,0.894,-0.272,0.242
1139.132904,0.866,-0.254,0.238
1139.182952,0.85,-0.252,0.24
1139.233,0.882,-0.272,0.23
1139.283856,0.968,-0.326,0.348
1139.333904,0.898,-0.312,0.408
1139.383952,0.804,-0.182,0.358
1139.434,0.904,-0.304,0.28
1139.483856,1.06,-0.38,0.176
1139.533904,1.122,-0.6,0.158
1139.583952,1.042,-0.472,0.124
1139.634,0.842,-0.462,0.096
1139.683856,0.846,-0.576,-0.026
1139.733904,0.786,-0.52,-0.008
1139.783952,0.734,-0.448,0.096
1139.834,0.672,-0.398,0.13
1139.883856,0.744,-0.348,0.168
1139.933904,0.866,-0.334,0.204
1139.983952,1.09,-0.204,0.206
1140.034,1.518,-0.176,0.208
1140.083856,1.37,-0.224,0.216
1140.133904,0.83,-0.416,0.456
1140.183952,0.348,-0.326,0.594
1140.234,0.28,-0.396,0.466
1140.284856,0.932,-0.864,0.27
1140.334904,1.266,-0.464,0.358
1140.384952,1.306,-0.44,0.24
1140.435,1.114,-0.28,0.48
1140.484856,0.846,-0.172,0.296
1140.534904,0.72,-0.098,0.336
1140.584952,0.882,-0.358,0.328
1140.635,0.946,-0.44,0.236
1140.684856,0.848,-0.392,0.284
1140.734904,0.616,-0.398,0.27
1140.784952,0.296,-0.348,0.24
1140.835,0.34,-0.366,0.236
1140.884856,0.538,-0.448,0.206
1140.934904,0.77,-0.482,0.236
1140.984952,0.954,-0.36,0.214
1141.035,1.068,-0.368,0.206
1141.084856,0.946,-0.344,0.244
1141.134904,0.96,-0.29,0.262
1141.184952,0.894,-0.302,0.286
1141.235,0.856,-0.328,0.262
1141.285856,0.798,-0.336,0.23
1141.335904,0.808,-0.318,0.236
1141.385952,0.922,-0.34,0.236
1141.436,0.934,-0.32,0.252
1141.485856,0.9,-0.334,0.238
1141.535904,0.904,-0.348,0.294
1141.585952,0.882,-0.312,0.312
1141.636,0.858,-0.3,0.334
1141.685856,0.842,-0.278,0.318
1141.735904,0.872,-0.312,0.342
1141.785952,0.854,-0.328,0.344
1141.836,0.856,-0.334,0.358
1141.885856,0.866,-0.326,0.342
1141.935904,0.88,-0.3,0.316
1141.985952,0.866,-0.322,0.316
1142.036,0.872,-0.334,0.296
1142.085856,0.874,-0.32,0.304
1142.135904,0.866,-0.326,0.296
1142.185952,0.872,-0.318,0.304
1142.236,0.89,-0.304,0.294
1142.286856,0.89,-0.322,0.316
1142.336904,0.954,-0.344,0.35
1142.386952,0.912,-0.348,0.338
1142.437,0.922,-0.448,0.366
1142.486856,0.846,-0.446,0.278
1142.536904,0.81,-0.396,0.376
1142.586952,0.676,-0.46,0.092
1142.637,0.728,-0.572,0.152
1142.686856,0.698,-0.334,0.194
1142.736904,0.74,-0.538,0.248
1142.786952,0.68,-0.434,0.182
1142.837,0.754,-0.664,0.146
1142.886856,0.766,-0.638,0.134
1142.936904,0.73,-0.646,0.108
1142.986952,0.854,-0.71,0.072
1143.037,0.872,-0.592,0.198
1143.086856,0.802,-0.76,0.23
1143.136904,0.622,-0.496,0.262
1143.186952,0.538,-0.648,0.208
1143.237,0.488,-0.68,0.1
1143.287856,0.462,-0.514,0.152
1143.337904,0.616,-0.656,0.342
1143.387952,0.61,-0.7,0.144
1143.438,0.61,-0.736,0.056
1143.487856,0.526,-0.732,-0.096
1143.537904,0.52,-0.754,-0.008
1143.587952,0.526,-0.814,-0.116
1143.638,0.542,-0.87,-0.144
1143.687856,0.602,-0.87,0.046
1143.737904,0.648,-0.572,0.376
1143.787952,0.482,-0.6,0.396
1143.838,0.452,-0.706,0.342
1143.887856,0.554,-0.768,0.386
1143.937904,0.63,-0.792,0.416
1143.987952,0.592,-0.718,0.374
1144.038,0.776,-0.856,0.448
1144.087856,0.65,-0.526,0.454
1144.137904,0.586,-0.734,0.338
1144.187952,0.568,-0.626,0.344
1144.238,0.532,-0.662,0.326
1144.287856,0.522,-0.678,0.366
1144.337904,0.506,-0.736,0.4
1144.387952,0.458,-0.828,0.368
1144.438,0.554,-0.696,0.46
1144.688856,0.656,-0.768,0.34
1144.738904,0.626,-0.662,0.288
1144.788952,0.642,-0.742,0.22
1144.839,0.676,-0.642,0.224
1144.888856,0.712,-0.558,0.364
1144.938904,0.676,-0.652,0.414
1144.988952,0.624,-0.718,0.358
1145.039,0.578,-0.684,0.376
1145.088856,0.562,-0.688,0.478
1145.138904,0.594,-0.592,0.408
1145.188952,0.558,-0.722,0.376
1145.239,0.538,-0.43,0.496
1145.288856,0.624,-0.568,0.376
1145.338904,0.61,-0.55,0.24
1145.388952,0.596,-0.636,0.272
1145.439,0.736,-0.954,0.302
1145.488856,0.76,-0.694,0.736
1145.538904,0.604,-0.764,0.462
1145.588952,0.446,-0.744,0.254
1145.639,0.36,-0.566,0.232
1145.689856,0.334,-0.59,0.118
1145.739904,0.392,-0.896,0.174
1145.789952,0.354,-0.658,0.02
1145.84,0.306,-0.414,-0.008
1145.889856,0.216,-0.384,0.048
1145.939904,0.4,-0.744,-0.096
1145.989952,0.45,-0.294,0.094
1146.04,0.608,-0.55,0.096
1146.089856,0.89,-0.934,0.24
1146.139904,0.962,-0.88,0.424
1146.189952,0.816,-0.592,0.51
1146.24,0.754,-0.648,0.658
1146.289856,0.782,-0.7,0.588
1146.339904,0.892,-2.438,1.678
1146.389952,0.522,-0.55,0.48
1146.44,0.356,-0.816,0.914
1146.489856,0.338,-0.614,0.864
1146.539904,0.226,-0.536,0.76
1146.589952,0.232,-0.692,0.856
1146.64,0.274,-0.408,0.916
1146.690856,0.398,0.048,1.18
1146.740904,0.366,0.024,1.02
1146.790952,0.244,-0.232,0.596
1146.841,0.128,-1.016,0.608
1146.890856,0.25,-0.704,0.896
1146.940904,0.426,-0.406,1.004
1146.990952,0.336,-0.1,0.908
1147.041,0.302,-0.328,0.984
1147.090856,0.264,-0.536,0.95
1147.140904,0.226,-0.524,0.774
1147.190952,0.296,-0.464,0.764
1147.241,0.306,-0.384,0.816
1147.290856,0.398,-0.472,0.898
1147.340904,0.434,-0.444,0.892
1147.390952,0.464,-0.402,0.852
1147.441,0.466,-0.432,0.87
1147.490856,0.456,-0.318,1.058
1147.540904,0.648,-0.526,1.328
1147.590952,1.232,-1.55,0.806
1147.641,0.424,-1.582,0.368
1147.691856,-0.112,-0.974,0.368
1147.741904,-0.294,-0.584,0.224
1147.791952,-0.3,-0.332,0.252
1147.842,-0.422,0.016,0.364
1147.891856,-0.398,0.026,0.414
1147.941904,-0.44,-0.11,0.568
1147.991952,-0.624,-0.286,0.566
1148.042,-0.816,-0.314,0.556
1148.091856,-0.796,-0.376,0.552
1148.141904,-0.744,-0.354,0.594
1148.191952,-0.758,-0.292,0.63
1148.242,-0.782,-0.172,0.596
1148.291856,-0.726,-0.146,0.498
1148.341904,-0.622,-0.182,0.492
1148.391952,-0.56,0.004,0.526
1148.442,-0.518,-0.198,0.48
1148.491856,-0.608,-0.166,0.518
1148.541904,-0.448,-0.414,0.584
1148.591952,-0.472,-0.726,0.5
1148.642,-0.376,-0.678,0.656
1148.692856,-0.034,-0.944,0.716
1148.742904,0.064,-0.862,0.632
1148.792952,0.33,-1.12,0.776
1148.843,0.372,-0.824,0.776
1148.892856,0.43,-0.742,0.748
1148.942904,0.384,-0.482,0.744
1148.992952,0.43,-0.934,0.706
1149.043,0.53,-0.086,1.238
1149.092856,0.354,-0.062,1.054
1149.142904,0.464,-0.126,0.952
1149.192952,0.446,-0.198,0.844
1149.243,0.488,-0.102,0.976
1149.292856,0.5,-0.146,0.96
1149.342904,0.464,-0.206,0.892
1149.392952,0.45,-0.224,0.904
1149.443,0.442,-0.204,0.912
1149.492856,0.456,-0.206,0.902
1149.542904,0.466,-0.19,0.936
1149.592952,0.456,-0.152,0.928
1149.643,0.47,-0.194,0.912
1149.692856,0.464,-0.176,0.904
1149.742904,0.482,-0.19,0.928
1149.792952,0.464,-0.184,0.92
1149.843,0.474,-0.192,0.924
1149.893856,0.458,-0.176,0.91
1149.943904,0.466,-0.198,0.928
1149.993952,0.456,-0.206,0.914
1150.044,0.462,-0.182,0.918
1150.093856,0.458,-0.178,0.896
1150.143904,0.468,-0.198,0.918
1150.193952,0.458,-0.174,0.908
1150.244,0.462,-0.19,0.926
1150.293856,0.472,-0.2,0.934
1150.343904,0.466,-0.156,0.942
1150.393952,0.51,-0.134,0.99
1150.444,0.532,-0.168,0.96
1150.493856,0.514,-0.162,0.934
1150.543904,0.484,-0.3,0.904
1150.593952,0.52,-0.532,0.848
1150.644,0.464,-0.674,0.83
1150.693856,0.546,-0.304,0.674
1150.743904,0.41,-0.752,0.51
1150.793952,0.344,-0.614,0.67
1150.844,0.372,-0.494,0.782
1150.894856,0.2,-0.59,0.93
1150.944904,0.16,-0.668,0.87
1150.994952,0.272,-0.496,0.786
1151.045,0.24,-0.51,0.738
1151.094856,0.274,-0.5,0.838
1151.144904,0.226,-0.582,0.952
1151.194952,0.368,-0.744,1.116
1151.245,0.164,-0.374,0.926
1151.294856,0.142,-0.214,0.99
1151.344904,0.006,0.504,1.224
1151.394952,0.2,0.142,1.086
1151.445,-0.082,-0.028,1.062
1151.494856,-0.382,0.2,0.924
1151.544904,-0.504,0.26,0.896
1151.594952,-0.684,0.754,0.71
1151.645,-0.658,-0.178,0.422
1151.694856,-0.616,0.632,0.688
1151.744904,-0.432,0.464,0.588
1151.794952,-0.408,0.064,0.818
1151.845,-0.482,0.37,0.88
1151.895856,-0.738,0.354,1.42
1151.945904,-0.48,-0.088,0.894
1151.995952,-0.808,-0.352,1.054
1152.046,-0.79,-0.254,1.042
1152.095856,-0.526,-0.07,0.816
1152.145904,-0.508,0.062,0.8
1152.195952,-0.48,0.156,0.83
1152.246,-0.576,-0.008,0.88
1152.295856,-0.6,-0.096,0.918
1152.345904,-0.59,-0.088,0.888
1152.395952,-0.598,-0.06,0.836
1152.446,-0.624,-0.07,0.87
1152.495856,-0.584,0.016,0.88
1152.545904,-0.606,-0.018,0.896
1152.595952,-0.566,-0.088,0.888
1152.646,-0.588,-0.088,0.896
1152.695856,-0.604,0.002,0.88
1152.745904,-0.558,-0.054,0.864
1152.795952,-0.598,0.018,0.862
1152.846,-0.582,-0.014,0.882
1152.896856,-0.594,-0.016,0.886
1152.946904,-0.6,-0.05,0.902
1152.996952,-0.59,-0.07,0.872
1153.047,-0.594,-0.054,0.888
1153.096856,-0.588,-0.056,0.866
1153.146904,-0.588,-0.046,0.876
1153.196952,-0.572,-0.08,0.896
1153.247,-0.592,-0.076,0.876
1153.296856,-0.59,-0.038,0.888
1153.346904,-0.6,-0.072,0.87
1153.396952,-0.558,-0.038,0.86
1153.447,-0.584,-0.062,0.888
1153.496856,-0.578,-0.06,0.884
1153.546904,-0.59,-0.078,0.878
1153.596952,-0.586,-0.07,0.86
1153.647,-0.582,-0.054,0.88
1153.696856,-0.586,-0.07,0.86
1153.746904,-0.59,-0.04,0.896
1153.796952,-0.604,-0.08,0.896
1153.847,-0.59,-0.076,0.876
1153.897856,-0.588,-0.048,0.87
1153.947904,-0.576,-0.08,0.88
1153.997952,-0.59,-0.08,0.884
1154.048,-0.59,-0.08,0.884
1154.097856,-0.59,-0.078,0.882
1154.147904,-0.59,-0.068,0.878
1154.197952,-0.6,-0.062,0.872
1154.248,-0.588,-0.07,0.88
1154.297856,-0.578,-0.056,0.864
1154.347904,-0.592,-0.052,0.892
1154.397952,-0.604,-0.09,0.884
1154.448,-0.59,-0.048,0.878
1154.497856,-0.566,-0.024,0.838
1154.547904,-0.6,-0.066,0.87
1154.597952,-0.596,-0.062,0.88
1154.648,-0.604,-0.05,0.88
1154.697856,-0.6,-0.06,0.878
1154.747904,-0.588,-0.038,0.87
1154.797952,-0.598,-0.06,0.884
1154.848,-0.582,-0.056,0.854
1154.897856,-0.59,-0.03,0.87
1154.947904,-0.6,-0.062,0.894
1154.997952,-0.578,-0.088,0.858
1155.048,-0.594,-0.024,0.87
1155.098856,-0.594,-0.034,0.864
1155.148904,-0.594,-0.062,0.87
1155.198952,-0.568,-0.054,0.856
1155.249,-0.598,-0.044,0.882
1155.298856,-0.574,-0.05,0.864
1155.348904,-0.592,-0.05,0.872
1155.398952,-0.59,-0.056,0.888
1155.449,-0.588,-0.048,0.908
1155.498856,-0.574,-0.006,0.914
1155.548904,-0.414,0.016,0.718
1155.598952,-0.472,0.122,0.866
1155.649,-0.572,-0.08,0.926
1155.698856,-0.542,-0.056,0.888
1155.748904,-0.654,-0.21,0.926
1155.798952,-0.598,-0.3,1.102
1155.849,-0.61,-0.344,1.032
1155.898856,-0.598,-0.114,0.88
1155.948904,-0.752,-0.08,0.856
1155.998952,-0.738,-0.306,0.706
1156.049,-0.56,-0.348,0.576
1156.099856,-0.526,-0.076,0.734
1156.149904,-0.736,-0.142,0.848
1156.199952,-0.562,0.11,0.716
1156.25,-0.664,-0.024,0.642
1156.299856,-0.816,0.388,0.56
1156.349904,-0.95,0.366,0.516
1156.399952,-1.206,0.576,0.558
